TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|COLUMN_DEFAULT|IS_PK
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055252|TestResultRubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055252|TestResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055252|RubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055252|ModifiedUserId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055252|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055314|TestResultRubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055314|TestResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055314|RubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055314|ModifiedUserId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_055314|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060300|TestResultRubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060300|TestResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060300|RubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060300|ModifiedUserId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060300|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060312|TestResultRubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060312|TestResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060312|RubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060312|ModifiedUserId|int|NULL|NO|NULL|
dbo|tblTestResultRubricTestComponentResult_Backup_20250807_060312|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestSession|TestSessionId|int|NULL|NO|NULL|PK
dbo|tblTestSession|VenueId|int|NULL|NO|NULL|
dbo|tblTestSession|Name|nvarchar|100|NO|NULL|
dbo|tblTestSession|TestDateTime|datetime|NULL|NO|NULL|
dbo|tblTestSession|ArrivalTime|int|NULL|YES|NULL|
dbo|tblTestSession|Duration|int|NULL|YES|NULL|
dbo|tblTestSession|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblTestSession|Completed|bit|NULL|NO|NULL|
dbo|tblTestSession|PublicNote|nvarchar|1000|YES|NULL|
dbo|tblTestSession|AllowSelfAssign|bit|NULL|NO|((0))|
dbo|tblTestSession|OverrideVenueCapacity|bit|NULL|NO|((0))|
dbo|tblTestSession|Capacity|int|NULL|YES|NULL|
dbo|tblTestSession|RehearsalDateTime|datetime|NULL|YES|NULL|
dbo|tblTestSession|RehearsalNotes|nvarchar|-1|YES|NULL|
dbo|tblTestSession|DefaultTestSpecificationId|int|NULL|NO|NULL|
dbo|tblTestSession|AllowAvailabilityNotice|bit|NULL|NO|NULL|
dbo|tblTestSession|NewCandidatesOnly|bit|NULL|YES|NULL|
dbo|tblTestSession|IsActive|bit|NULL|NO|((1))|
dbo|tblTestSessionRolePlayer|TestSessionRolePlayerId|int|NULL|NO|NULL|PK
dbo|tblTestSessionRolePlayer|RolePlayerId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|TestSessionId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|RolePlayerStatusTypeId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|Rehearsed|bit|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|Attended|bit|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|Rejected|bit|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|StatusChangeDate|datetime|NULL|NO|NULL|
dbo|tblTestSessionRolePlayer|StatusChangeUserId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayerDetail|TestSessionRolePlayerDetailId|int|NULL|NO|NULL|PK
dbo|tblTestSessionRolePlayerDetail|TestSessionRolePlayerId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayerDetail|TestComponentId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayerDetail|SkillId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayerDetail|LanguageId|int|NULL|NO|NULL|
dbo|tblTestSessionRolePlayerDetail|RolePlayerRoleTypeId|int|NULL|NO|NULL|
dbo|tblTestSessionSkill|TestSessionSkillId|int|NULL|NO|NULL|PK
dbo|tblTestSessionSkill|TestSessionId|int|NULL|NO|NULL|
dbo|tblTestSessionSkill|SkillId|int|NULL|NO|NULL|
dbo|tblTestSessionSkill|Capacity|int|NULL|YES|NULL|
dbo|tblTestSitting|TestSittingId|int|NULL|NO|NULL|PK
dbo|tblTestSitting|TestSessionId|int|NULL|NO|NULL|
dbo|tblTestSitting|CredentialRequestId|int|NULL|NO|NULL|
dbo|tblTestSitting|Rejected|bit|NULL|NO|((0))|
dbo|tblTestSitting|Sat|bit|NULL|NO|((0))|
dbo|tblTestSitting|Supplementary|bit|NULL|NO|((0))|
dbo|tblTestSitting|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblTestSitting|AllocatedDate|datetime|NULL|NO|NULL|
dbo|tblTestSitting|RejectedDate|datetime|NULL|YES|NULL|
dbo|tblTestSittingDocument|TestSittingDocumentId|int|NULL|NO|NULL|PK
dbo|tblTestSittingDocument|TestSittingId|int|NULL|NO|NULL|
dbo|tblTestSittingDocument|StoredFileId|int|NULL|YES|NULL|
dbo|tblTestSittingDocument|Title|nvarchar|255|YES|NULL|
dbo|tblTestSittingDocument|Deleted|bit|NULL|NO|NULL|
dbo|tblTestSittingDocument|EportalDownload|bit|NULL|NO|((0))|
dbo|tblTestSittingNote|TestSittingNoteId|int|NULL|NO|NULL|PK
dbo|tblTestSittingNote|TestSittingId|int|NULL|NO|NULL|
dbo|tblTestSittingNote|NoteId|int|NULL|NO|NULL|
dbo|tblTestSittingTestMaterial|TestSittingTestMaterialId|int|NULL|NO|NULL|PK
dbo|tblTestSittingTestMaterial|TestSittingId|int|NULL|NO|NULL|
dbo|tblTestSittingTestMaterial|TestMaterialId|int|NULL|NO|NULL|
dbo|tblTestSittingTestMaterial|TestComponentId|int|NULL|NO|NULL|
dbo|tblTestSpecification|TestSpecificationId|int|NULL|NO|NULL|PK
dbo|tblTestSpecification|Description|varchar|500|NO|NULL|
dbo|tblTestSpecification|CredentialTypeId|int|NULL|NO|NULL|
dbo|tblTestSpecification|Active|bit|NULL|NO|((1))|
dbo|tblTestSpecification|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblTestSpecification|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestSpecification|ModifiedUser|int|NULL|NO|NULL|
dbo|tblTestSpecification|ResultAutoCalculation|bit|NULL|NO|((0))|
dbo|tblTestSpecification|AutomaticIssuing|bit|NULL|NO|NULL|
dbo|tblTestSpecification|MaxScoreDifference|float|NULL|YES|NULL|
dbo|tblTestSpecification|TestMaterialReminder|bit|NULL|NO|((0))|
dbo|tblTestSpecification|TestMaterialReminderDays|int|NULL|NO|((0))|
dbo|tblTestSpecificationAttachment|TestSpecificationAttachmentId|int|NULL|NO|NULL|PK
dbo|tblTestSpecificationAttachment|StoredFileId|int|NULL|NO|NULL|
dbo|tblTestSpecificationAttachment|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblTestSpecificationAttachment|Title|nvarchar|250|NO|NULL|
dbo|tblTestSpecificationAttachment|Deleted|bit|NULL|NO|((0))|
dbo|tblTestSpecificationAttachment|MergeDocument|bit|NULL|NO|((0))|
dbo|tblTestSpecificationAttachment|ExaminerToolsDownload|bit|NULL|NO|((0))|
dbo|tblTestSpecificationStandardMarkingScheme|TestSpecificationStandardMarkingSchemeId|int|NULL|NO|NULL|PK
dbo|tblTestSpecificationStandardMarkingScheme|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblTestSpecificationStandardMarkingScheme|OverallPassMark|int|NULL|NO|NULL|
dbo|tblTestSpecificationStandardMarkingScheme|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblTestSpecificationStandardMarkingScheme|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestSpecificationStandardMarkingScheme|ModifiedUser|int|NULL|NO|NULL|
dbo|tblTestSpecificationStandardMarkingScheme|MinOverallMarkForPaidReview|int|NULL|YES|NULL|
dbo|tblTestSpecificationTestComponentType|TestSpecificationTestComponentTypeId|int|NULL|NO|NULL|PK
dbo|tblTestSpecificationTestComponentType|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblTestSpecificationTestComponentType|TestComponentTypeId|int|NULL|NO|NULL|
dbo|tblTestSpecificationTestComponentType|NumberRequired|int|NULL|NO|NULL|
dbo|tblTestStatusType|TestStatusTypeId|int|NULL|NO|NULL|PK
dbo|tblTestStatusType|Name|varchar|50|NO|NULL|
dbo|tblTestStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblTestStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblTestStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblTestStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblUser|UserId|int|NULL|NO|NULL|PK
dbo|tblUser|UserName|nvarchar|50|NO|NULL|
dbo|tblUser|FullName|nvarchar|100|NO|NULL|
dbo|tblUser|OfficeId|int|NULL|NO|NULL|
dbo|tblUser|Note|nvarchar|-1|YES|NULL|
dbo|tblUser|Active|bit|NULL|NO|NULL|
dbo|tblUser|Email|nvarchar|200|NO|NULL|
dbo|tblUser|SystemUser|bit|NULL|NO|((0))|
dbo|tblUser|NonWindowsUser|bit|NULL|NO|((0))|
dbo|tblUser|Password|nvarchar|128|YES|NULL|
dbo|tblUser|LastPasswordChangeDate|datetime|NULL|YES|NULL|
dbo|tblUser|FailedPasswordAttemptCount|int|NULL|NO|((0))|
dbo|tblUser|IsLockedOut|bit|NULL|NO|((0))|
dbo|tblUser|LastLockoutDate|datetime|NULL|YES|NULL|
dbo|tblUserRole|UserRoleId|int|NULL|NO|NULL|PK
dbo|tblUserRole|UserId|int|NULL|NO|NULL|
dbo|tblUserRole|SecurityRoleId|int|NULL|NO|NULL|
dbo|tblUserSearch|UserSearchId|int|NULL|NO|NULL|PK
dbo|tblUserSearch|UserId|int|NULL|NO|NULL|
dbo|tblUserSearch|SearchName|nvarchar|255|NO|NULL|
dbo|tblUserSearch|SearchType|char|1|NO|NULL|
dbo|tblUserSearch|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblUserSearch|CriteriaJson|varchar|-1|NO|NULL|
dbo|tblVenue|VenueId|int|NULL|NO|NULL|PK
dbo|tblVenue|TestLocationId|int|NULL|NO|NULL|
dbo|tblVenue|Address|nvarchar|255|YES|NULL|
dbo|tblVenue|Capacity|int|NULL|YES|NULL|
dbo|tblVenue|Name|nvarchar|100|NO|NULL|
dbo|tblVenue|PublicNotes|nvarchar|1000|YES|NULL|
dbo|tblVenue|Inactive|bit|NULL|NO|((0))|
dbo|tblVenue|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblVenue|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblVenue|ModifiedUser|int|NULL|NO|NULL|
dbo|tblVenue|Coordinates|varchar|22|YES|NULL|
dbo|tblWorkPractice|WorkPracticeId|int|NULL|NO|NULL|PK
dbo|tblWorkPractice|CredentialId|int|NULL|NO|NULL|
dbo|tblWorkPractice|Description|nvarchar|200|NO|NULL|
dbo|tblWorkPractice|Points|decimal|NULL|NO|NULL|
dbo|tblWorkPractice|Date|date|NULL|NO|NULL|
dbo|tblWorkPracticeAttachment|WorkPracticeAttachmentId|int|NULL|NO|NULL|PK
dbo|tblWorkPracticeAttachment|WorkPracticeId |int|NULL|NO|NULL|
dbo|tblWorkPracticeAttachment|StoredFileId|int|NULL|NO|NULL|
dbo|tblWorkPracticeAttachment|Description|nvarchar|255|YES|NULL|
dbo|tblWorkPracticeCredentialRequest|WorkPracticeCredentialRequestId|int|NULL|NO|NULL|PK
dbo|tblWorkPracticeCredentialRequest|WorkPracticeId|int|NULL|NO|NULL|
dbo|tblWorkPracticeCredentialRequest|CredentialRequestId|int|NULL|NO|NULL|
dbo|tluAccessDisabledType|AccessDisabledTypeId|tinyint|NULL|NO|NULL|PK
dbo|tluAccessDisabledType|Name|nvarchar|50|NO|NULL|
dbo|tluAuditType|AuditTypeId|int|NULL|NO|NULL|PK
dbo|tluAuditType|Name|char|10|NO|NULL|
dbo|tluDocumentType|DocumentTypeId|int|NULL|NO|NULL|PK
dbo|tluDocumentType|Name|nvarchar|50|NO|NULL|
dbo|tluDocumentType|DisplayName|nvarchar|50|NO|NULL|
dbo|tluDocumentType|ExaminerToolsDownload|bit|NULL|NO|NULL|
dbo|tluDocumentType|ExaminerToolsUpload|bit|NULL|NO|NULL|
dbo|tluDocumentType|DocumentTypeCategoryId|int|NULL|NO|NULL|
dbo|tluDocumentType|MergeDocument|bit|NULL|NO|((0))|
dbo|tluDocumentType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluDocumentType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluDocumentType|ModifiedUser|int|NULL|NO|NULL|
dbo|tluEFTMachine|EFTMachineId|int|NULL|NO|NULL|PK
dbo|tluEFTMachine|TerminalNo|varchar|100|NO|NULL|
dbo|tluEFTMachine|OfficeId|int|NULL|NO|NULL|
dbo|tluEFTMachine|Visible|bit|NULL|NO|((1))|
dbo|tluExternalAccountingOperationStatus|ExternalAccountingOperationStatusId|int|NULL|NO|NULL|PK
dbo|tluExternalAccountingOperationStatus|Name|nvarchar|15|NO|NULL|
dbo|tluExternalAccountingOperationStatus|DisplayName|nvarchar|20|NO|NULL|
dbo|tluExternalAccountingOperationStatus|Description|nvarchar|50|NO|NULL|
dbo|tluExternalAccountingOperationType|ExternalAccountingOperationTypeId|int|NULL|NO|NULL|PK
dbo|tluExternalAccountingOperationType|Name|nvarchar|100|NO|NULL|
dbo|tluExternalAccountingOperationType|DisplayName|nvarchar|100|NO|NULL|
dbo|tluExternalAccountingOperationType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluExternalAccountingOperationType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluExternalAccountingOperationType|ModifiedUser|int|NULL|NO|NULL|
dbo|tluJobType|JobTypeId|int|NULL|NO|NULL|PK
dbo|tluJobType|Name|varchar|50|NO|NULL|
dbo|tluPanelType|PanelTypeId|int|NULL|NO|NULL|PK
dbo|tluPanelType|Name|varchar|50|NO|NULL|
dbo|tluPanelType|Description|varchar|500|NO|NULL|
dbo|tluPanelType|AllowCredentialTypeLink|bit|NULL|NO|NULL|
dbo|tluPanelType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluPanelType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluPanelType|ModifiedUser|int|NULL|NO|NULL|
dbo|tluPayrollStatus|PayrollStatusId|int|NULL|NO|NULL|PK
dbo|tluPayrollStatus|Name|varchar|15|NO|NULL|
dbo|tluPayrollStatus|DisplayName|nvarchar|20|NO|NULL|
dbo|tluPayrollStatus|Description|nvarchar|50|NO|NULL|
dbo|tluPermission|PermissionId|int|NULL|NO|NULL|PK
dbo|tluPermission|Name|varchar|50|NO|NULL|
dbo|tluPermission|Description|varchar|500|NO|NULL|
dbo|tluPermission|Rank|int|NULL|NO|NULL|
dbo|tluProductCategory|ProductCategoryId|int|NULL|NO|NULL|PK
dbo|tluProductCategory|Name|varchar|50|NO|NULL|
dbo|tluProductCategory|Code|varchar|10|NO|NULL|
dbo|tluProductCategory|ProductTypeId|int|NULL|YES|NULL|
dbo|tluProductCategory|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluProductCategory|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluProductCategory|ModifiedUser|int|NULL|NO|NULL|
dbo|tluProductCategory|DisplayName|nvarchar|255|NO|NULL|
dbo|tluProductType|ProductTypeId|int|NULL|NO|NULL|PK
dbo|tluProductType|Name|varchar|50|NO|NULL|
dbo|tluProductType|DisplayName|varchar|50|NO|('')|
dbo|tluProductType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluProductType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluProductType|ModifiedUser|int|NULL|NO|NULL|
dbo|tluRegion|RegionId|int|NULL|NO|NULL|PK
dbo|tluRegion|Name|varchar|50|NO|NULL|
dbo|tluRegion|StateId|int|NULL|YES|NULL|
dbo|tluRegion|CountryId|int|NULL|YES|NULL|
dbo|tluResultType|ResultTypeId|int|NULL|NO|NULL|PK
dbo|tluResultType|Result|varchar|50|NO|NULL|
dbo|tluResultType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluResultType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluResultType|ModifiedUser|int|NULL|NO|NULL|
dbo|tluState|StateId|int|NULL|NO|NULL|PK
dbo|tluState|State|nvarchar|6|NO|NULL|
dbo|tluState|Name|varchar|50|NO|NULL|
dbo|tluState|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tluState|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tluState|ModifiedUser|int|NULL|NO|NULL|
dbo|tluTitle|TitleId|int|NULL|NO|NULL|PK
dbo|tluTitle|Title|varchar|50|NO|NULL|
dbo|tluTitle|StandardTitle|bit|NULL|NO|NULL|
dbo|Users|id|char|36|NO|NULL|PK
dbo|Users|email|nvarchar|255|NO|NULL|
dbo|Users|password|nvarchar|255|NO|NULL|
dbo|Users|name|nvarchar|255|YES|NULL|
dbo|Users|customerNumber|int|NULL|YES|NULL|
dbo|Users|createdAt|datetimeoffset|NULL|NO|NULL|
dbo|Users|updatedAt|datetimeoffset|NULL|NO|NULL|
dbo|VersionInfo|Version|bigint|NULL|NO|NULL|
dbo|VersionInfo|Migration|nvarchar|255|NO|('')|
dbo|VersionInfo|AppliedOn|datetime|NULL|YES|NULL|
dbo|vw_aspnet_Applications|ApplicationName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Applications|LoweredApplicationName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Applications|ApplicationId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_Applications|Description|nvarchar|256|YES|NULL|
dbo|vw_aspnet_MembershipUsers|UserId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|PasswordFormat|int|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|MobilePIN|nvarchar|16|YES|NULL|
dbo|vw_aspnet_MembershipUsers|Email|nvarchar|256|YES|NULL|
dbo|vw_aspnet_MembershipUsers|LoweredEmail|nvarchar|256|YES|NULL|
dbo|vw_aspnet_MembershipUsers|PasswordQuestion|nvarchar|256|YES|NULL|
dbo|vw_aspnet_MembershipUsers|PasswordAnswer|nvarchar|128|YES|NULL|
dbo|vw_aspnet_MembershipUsers|IsApproved|bit|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|IsLockedOut|bit|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|CreateDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|LastLoginDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|LastPasswordChangedDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|LastLockoutDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|FailedPasswordAttemptCount|int|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|FailedPasswordAttemptWindowStart|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|FailedPasswordAnswerAttemptCount|int|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|FailedPasswordAnswerAttemptWindowStart|datetime|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|Comment|ntext|1073741823|YES|NULL|
dbo|vw_aspnet_MembershipUsers|ApplicationId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|UserName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_MembershipUsers|MobileAlias|nvarchar|16|YES|NULL|
dbo|vw_aspnet_MembershipUsers|IsAnonymous|bit|NULL|NO|NULL|
dbo|vw_aspnet_MembershipUsers|LastActivityDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_Roles|ApplicationId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_Roles|RoleId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_Roles|RoleName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Roles|LoweredRoleName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Roles|Description|nvarchar|256|YES|NULL|
dbo|vw_aspnet_Users|ApplicationId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_Users|UserId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_Users|UserName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Users|LoweredUserName|nvarchar|256|NO|NULL|
dbo|vw_aspnet_Users|MobileAlias|nvarchar|16|YES|NULL|
dbo|vw_aspnet_Users|IsAnonymous|bit|NULL|NO|NULL|
dbo|vw_aspnet_Users|LastActivityDate|datetime|NULL|NO|NULL|
dbo|vw_aspnet_UsersInRoles|UserId|uniqueidentifier|NULL|NO|NULL|
dbo|vw_aspnet_UsersInRoles|RoleId|uniqueidentifier|NULL|NO|NULL|
dbo|vwDistinctInstitutionName|InstitutionId|int|NULL|NO|NULL|
dbo|vwDistinctInstitutionName|InstitutionNameId|int|NULL|YES|NULL|
dbo|vwDistinctPersonName|PersonId|int|NULL|NO|NULL|
dbo|vwDistinctPersonName|PersonNameId|int|NULL|YES|NULL|
dbo|vwIssuedCredentialCredentialRequest|CredentialId|int|NULL|NO|NULL|
dbo|vwIssuedCredentialCredentialRequest|CredentialRequestId|int|NULL|YES|NULL|
dbo|vwJobExaminerPayrollStatus|JobExaminerId|int|NULL|NO|NULL|
dbo|vwJobExaminerPayrollStatus|PayrollStatusId|int|NULL|YES|NULL|
dbo|vwJobExaminerPayrollStatus|Name|varchar|15|YES|NULL|
dbo|vwJobExaminerPayrollStatus|DisplayName|nvarchar|20|YES|NULL|
dbo|vwJobExaminerPayrollStatus|Description|nvarchar|50|YES|NULL|
dbo|vwMarkingsForPayroll|ProductSpecificationChangedUser|nvarchar|100|YES|NULL|
dbo|vwMarkingsForPayroll|TestType|nvarchar|50|NO|NULL|
dbo|vwMarkingsForPayroll|Language|nvarchar|4000|YES|NULL|
dbo|vwMarkingsForPayroll|Examiner|varchar|202|NO|NULL|
dbo|vwMarkingsForPayroll|ExaminerPersonId|int|NULL|NO|NULL|
dbo|vwMarkingsForPayroll|ExaminerEntityId|int|NULL|NO|NULL|
dbo|vwMarkingsForPayroll|ExaminerNaatiNumber|int|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|ExaminerAccountNumber|varchar|255|YES|NULL|
dbo|vwMarkingsForPayroll|ResultReceivedDate|datetime|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|PaperReceivedDate|datetime|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|TestAttendanceId|int|NULL|NO|NULL|
dbo|vwMarkingsForPayroll|GlCode|nvarchar|12|YES|NULL|
dbo|vwMarkingsForPayroll|ProductSpecificationId|int|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|ProductSpecificationCode|nvarchar|20|YES|NULL|
dbo|vwMarkingsForPayroll|ExaminerCost|money|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|JobExaminerID|int|NULL|NO|NULL|
dbo|vwMarkingsForPayroll|ValidatedDate|datetime|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|ValidatedUser|nvarchar|100|YES|NULL|
dbo|vwMarkingsForPayroll|PayrollId|int|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|AccountingReference|varchar|59|YES|NULL|
dbo|vwMarkingsForPayroll|PayrollModifiedDate|datetime|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|PayrollModifiedUser|nvarchar|100|YES|NULL|
dbo|vwMarkingsForPayroll|Office|varchar|100|YES|NULL|
dbo|vwMarkingsForPayroll|PaidReviewer|bit|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|PayrollStatus|varchar|15|YES|NULL|
dbo|vwMarkingsForPayroll|PayrollStatusId|int|NULL|YES|NULL|
dbo|vwMarkingsForPayroll|Supplementary|bit|NULL|NO|NULL|
dbo|vwMaxPersonNameEffectiveDate|PersonId|int|NULL|NO|NULL|
dbo|vwMaxPersonNameEffectiveDate|EffectiveDate|datetime|NULL|YES|NULL|
dbo|vwPersonDistinct|EntityId|int|NULL|NO|NULL|
dbo|vwPersonDistinct|GivenName|varchar|100|NO|NULL|
dbo|vwPersonDistinct|Surname|varchar|100|NO|NULL|
dbo|vwRolePlayerLastTestSession|RolePlayerId|int|NULL|NO|NULL|
dbo|vwRolePlayerLastTestSession|LastAttendedTestSessionId|int|NULL|YES|NULL|
dbo|vwSkillDisplayName|SkillId|int|NULL|NO|NULL|
dbo|vwSkillDisplayName|DisplayName|nvarchar|4000|YES|NULL|
dbo|vwTestMaterialCreationPayments|TestMaterialId|int|NULL|NO|NULL|
dbo|vwTestMaterialCreationPayments|MaterialCreationSubmittedDate|datetime|NULL|YES|NULL|
dbo|vwTestMaterialCreationPayments|CurrentStatus|varchar|25|NO|NULL|
dbo|vwTestMaterialCreationPayments|PaymentApprovedDate|datetime|NULL|YES|NULL|
dbo|vwTestMaterialCreationPayments|PaymentProcessedDate|datetime|NULL|YES|NULL|
dbo|vwTestMaterialCreationPayments|InvoiceNo|nvarchar|255|YES|NULL|
dbo|vwTestMaterialCreationPayments|AmountPaid|decimal|NULL|YES|NULL|
dbo|vwTestMaterialCreationPayments|TotalInvoice|decimal|NULL|YES|NULL|
dbo|vwTestMaterialCreationPayments|Skill|nvarchar|4000|YES|NULL|
dbo|vwTestMaterialCreationPayments|CredentialType|nvarchar|50|YES|NULL|
dbo|vwTestMaterialCreationPayments|NAATINumber|int|NULL|YES|NULL|
dbo|vwTestMaterialLastUsed|TestMaterialId|int|NULL|NO|NULL|
dbo|vwTestMaterialLastUsed|LastUsedDate|datetime|NULL|YES|NULL|
dbo|vwTestMaterialRequestRoundLatest|MATERIALREQUESTID|int|NULL|NO|NULL|
dbo|vwTestMaterialRequestRoundLatest|LATESTMATERIALROUNDID|int|NULL|YES|NULL|
dbo|vwTestStatus|TestSittingId|int|NULL|NO|NULL|
dbo|vwTestStatus|LastExaminerReceivedDate|datetime|NULL|YES|NULL|
dbo|vwTestStatus|TestStatusTypeId|int|NULL|NO|NULL|
dbo|vwTestStatus|AllMarksReceived|int|NULL|NO|NULL|
dbo|vwTestStatus|HasAssets|int|NULL|NO|NULL|
dbo|vwTestStatus|HasExaminers|int|NULL|NO|NULL|
dbo|vwTestStatus|HasOverdueExaminers|int|NULL|NO|NULL|
dbo|vwTestStatus|HasSubmittedExaminers|int|NULL|NO|NULL|
dbo|vwTestStatus|HasPaidReviewExaminers|int|NULL|NO|NULL|
dbo|vwTestStatus|HasInProgressExaminers|int|NULL|NO|NULL|
